Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,Matthews Correlation Coefficient,Cohen Kappa Score,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RidgeClassifier,1,22,0.9935103514464604,0.6190476190476191,0.08843537414965986,0.15476190476190477,0.5440336436405795,0.2323316579547496,0.15333990583770263,0.0884353741495997,0.9996319131314945,0.00036808686850096456,0.9115646258497201,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,23,0.9839586856176592,0.5783132530120482,0.997920997920998,0.7322654462242563,0.9907829288670411,0.7533962544636432,0.7245998220495031,0.9979209979207905,0.9836448598130796,0.016355140186915813,0.0020790020790016467,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,24,0.9838672821169051,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999997168,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,25,0.9987660527398199,0.9454148471615721,0.9954022988505747,0.9697648376259799,0.9971182901508306,0.9694705797810964,0.9691354383796731,0.9954022988503459,0.9988342814510819,0.0011657185489135449,0.004597701149424231,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,26,0.9975778072300169,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999981132,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,27,0.9984918422375577,1.0,0.05714285714285714,0.10810810810810811,0.5285714285714286,0.23886537802991606,0.10795385054425388,0.057142857142693876,0.9999999999999956,0.0,0.9428571428544489,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,28,0.999954298249623,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,29,0.9981262282345413,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.999999999997561,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,30,0.999954298249623,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,31,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.9999999999999956,0.0,0.0,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,32,0.9991316667428363,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.999999999994737,0.03236103057861328,0.006203889846801758
RidgeClassifier,1,33,0.9998628947488689,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999666667,0.03236103057861328,0.006203889846801758
RidgeClassifier,2,0,0.9999542961608775,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.03365182876586914,0.0
RidgeClassifier,2,1,0.9860146252285192,0.6513761467889908,0.8452380952380952,0.7357512953367875,0.9172859637867123,0.7352233761138264,0.728692272830715,0.8452380952379276,0.9893338323353248,0.01066616766467061,0.15476190476187407,0.03365182876586914,0.0
RidgeClassifier,2,2,0.9999542961608775,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.03365182876586914,0.0
RidgeClassifier,2,3,0.9999542961608775,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.03365182876586914,0.0
RidgeClassifier,2,4,0.993327239488117,0.0,0.0,0.0,0.49997699562916953,-0.0005521924250501555,-9.078984030375103e-05,0.0,0.9999539912583346,4.6008741660915364e-05,0.9999999999993104,0.03365182876586914,0.0
RidgeClassifier,2,5,0.9995429616087751,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999999,0.03365182876586914,0.0
RidgeClassifier,2,6,0.9990859232175503,0.9958456973293769,0.9982153480071386,0.9970291146761735,0.9987296634192729,0.9964899665032122,0.9964889837854596,0.9982153480071089,0.9992439788314019,0.0007560211685927166,0.0017846519928613389,0.03365182876586914,0.0
RidgeClassifier,2,7,0.9982632541133455,0.8804780876494024,0.9650655021834061,0.9208333333333333,0.9818399424454511,0.9209465686089783,0.9199571944661641,0.9650655021829847,0.9986143827074917,0.0013856172925038042,0.03493449781657863,0.03365182876586914,0.0
RidgeClassifier,2,8,0.9973948811700183,0.972987012987013,0.9973375931842385,0.9850118327636077,0.9973689265791206,0.9836756412478734,0.9835855378580546,0.9973375931841855,0.9974002599739977,0.0025997400259973875,0.0026624068157613066,0.03365182876586914,0.0
RidgeClassifier,2,9,0.9998171846435101,1.0,0.9979328165374677,0.9989653388515262,0.9989664082687338,0.9988657165641907,0.9988650732651487,0.9979328165374161,0.9999999999999951,0.0,0.002067183462532193,0.03365182876586914,0.0
RidgeClassifier,2,10,0.9380255941499086,0.5928308823529411,0.9862385321100917,0.7405281285878301,0.9597574827434684,0.7374165957913915,0.7077981783655021,0.9862385321100414,0.9332764333768404,0.06672356662315461,0.013761467889907555,0.03365182876586914,0.0
RidgeClassifier,2,11,0.9994972577696527,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.999999999990909,0.03365182876586914,0.0
RidgeClassifier,2,12,0.9446526508226691,0.683044982698962,0.5672413793103448,0.6197802197802198,0.772250282505222,0.5931730994320231,0.5902102098386618,0.5672413793103123,0.9772591857000945,0.022740814299900585,0.4327586206896303,0.03365182876586914,0.0
RidgeClassifier,2,13,0.943144424131627,0.6242809567060248,0.998547215496368,0.7682563338301043,0.9679589471375355,0.764280430890377,0.7378036604214702,0.9985472154963196,0.9373706787786984,0.06262932122129669,0.001452784503631891,0.03365182876586914,0.0
RidgeClassifier,2,14,0.9426416819012797,0.6704425711275026,0.9984307571596704,0.8022064617809299,0.96685802510614,0.7910729806737972,0.7701692060315881,0.9984307571596313,0.935285293052605,0.06471470694738987,0.0015692428403294794,0.03365182876586914,0.0
RidgeClassifier,2,15,0.9922303473491774,0.44029850746268656,0.855072463768116,0.5812807881773399,0.924086687223953,0.6104625796744975,0.5777649832359213,0.8550724637674963,0.9931009106797858,0.006899089320209701,0.14492753623177906,0.03365182876586914,0.0
RidgeClassifier,2,16,0.9964808043875686,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999987013,0.03365182876586914,0.0
RidgeClassifier,2,17,0.9999542961608775,1.0,0.5,0.6666666666666666,0.75,0.7070906215160618,0.6666463526113717,0.499999999975,0.9999999999999956,0.0,0.499999999975,0.03365182876586914,0.0
RidgeClassifier,2,18,0.9984460694698355,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999970588,0.03365182876586914,0.0
RidgeClassifier,2,19,0.9563985374771481,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999953,0.0,0.9999999999998951,0.03365182876586914,0.0
RidgeClassifier,2,20,0.9451096892138939,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999952,0.0,0.9999999999999167,0.03365182876586914,0.0
RidgeClassifier,2,21,0.9452010968921389,0.9299719887955182,0.2204515272244356,0.3564143853998926,0.6096122365679457,0.438080740900108,0.33897707359025675,0.22045152722442093,0.9987729459114509,0.001227054088544217,0.7795484727755126,0.03365182876586914,0.0
RidgeClassifier,2,22,0.9943327239488117,0.8571428571428571,0.16666666666666666,0.27906976744186046,0.5832413200834253,0.37654371380283974,0.277521665402674,0.16666666666655094,0.9998159735001795,0.00018402649981597266,0.8333333333327547,0.03365182876586914,0.0
RidgeClassifier,2,23,0.9829524680073126,0.5627198124267292,1.0,0.7201800450112528,0.991285046728972,0.7435802974035608,0.7120967320888583,0.9999999999997917,0.9825700934579394,0.017429906542055996,0.0,0.03365182876586914,0.0
RidgeClassifier,2,24,0.9826325411334552,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999997369,0.03365182876586914,0.0
RidgeClassifier,2,25,0.9989031078610603,0.9466357308584686,0.9975550122249389,0.9714285714285714,0.9982418999460123,0.9712160994919288,0.9708697826250724,0.997555012224695,0.9989287876670813,0.0010712123329141585,0.002444987775060527,0.03365182876586914,0.0
RidgeClassifier,2,26,0.9971663619744059,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999983871,0.03365182876586914,0.0
RidgeClassifier,2,27,0.9980347349177331,0.5,0.023255813953488372,0.044444444444444446,0.5116050100586693,0.10751954673795783,0.0442774890596368,0.023255813953434287,0.9999542061638459,4.579383614965405e-05,0.9767441860442401,0.03365182876586914,0.0
RidgeClassifier,2,28,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.9999999999999956,0.0,0.0,0.03365182876586914,0.0
RidgeClassifier,2,29,0.9982632541133455,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999973683,0.03365182876586914,0.0
RidgeClassifier,2,30,0.9999542961608775,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.03365182876586914,0.0
RidgeClassifier,2,31,0.999908592321755,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,0.03365182876586914,0.0
RidgeClassifier,2,32,0.9993601462522852,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999928572,0.03365182876586914,0.0
RidgeClassifier,2,33,0.999908592321755,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,0.03365182876586914,0.0
