Classifier,Class,Fold,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RotationForest,24,1.5,0.9992687521508856,0.9860572185267307,0.9703481437304309,0.9780965637398328,0.9777796699478645,0.977724776109945,0.9703481437301658,0.9997676233439585,0.0002323766560369179,0.029651856269561103,4.738129258155823,0.1722266674041748
RotationForest,25,1.5,0.9999085944105004,0.9987775061124695,0.9964786555377568,0.9976254323797505,0.9975802102898697,0.9975788319974899,0.9964786555375205,0.9999767127753669,2.328722462856866e-05,0.003521344462242379,4.738129258155823,0.1722266674041748
RotationForest,26,1.5,0.9982632937995091,0.7039170506912442,0.5826232501521607,0.6308651026392962,0.6361645839244534,0.6300128776689327,0.5826232501511563,0.9993355161167743,0.0006644838832211667,0.41737674984709383,4.738129258155823,0.1722266674041748
RotationForest,27,1.5,0.9976234504955215,0.23832528180354268,0.15282392026578073,0.18620689655172415,0.1896851287199222,0.18507393912948245,0.15282392026538733,0.9991300869062826,0.0008699130937129627,0.8471760797320212,4.738129258155823,0.1722266674041748
RotationForest,28,1.5,0.9999542972052502,0.0,0.0,0.0,0.0,0.0,0.0,0.9999771480804343,2.285191956124304e-05,0.49999999995,4.738129258155823,0.1722266674041748
RotationForest,29,1.5,0.9984689589868148,0.6428571428571428,0.3427471116816431,0.44696555494805906,0.46864772109723274,0.4462713716628139,0.34274711168077165,0.9996566080807405,0.00034339191925493397,0.657252888316693,4.738129258155823,0.1722266674041748
RotationForest,30,1.5,0.9999314463300617,0.0,0.0,0.0,-2.2851919561243146e-05,-2.2851919561195366e-05,0.0,0.9999771480804343,2.285191956124304e-05,0.9999999999,4.738129258155823,0.1722266674041748
RotationForest,31,1.5,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.499999999975,4.738129258155823,0.1722266674041748
RotationForest,32,1.5,0.9995429720525024,0.7230769230769231,0.7180451127819549,0.6966911764705883,0.7083180308286141,0.6964700762844457,0.7180451127773702,0.9997713261243037,0.00022867387569179738,0.2819548872164269,4.738129258155823,0.1722266674041748
RotationForest,33,1.5,0.9998857435353119,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999583333,4.738129258155823,0.1722266674041748
