Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RNN,2,19,0.9589579524680073,0.6891891891891891,0.1069182389937107,0.1851179673321234,0.26089532361293966,0.17546141367696733,0.10691823899369948,0.9978017776928176,0.002198222307177663,0.8930817610061956,14.26507568359375,1.150404691696167
RNN,2,20,0.948400365630713,0.6090909090909091,0.16736053288925895,0.26257348138471587,0.3011004262696179,0.24470106360925126,0.16736053288924502,0.9937617873204653,0.006238212679529928,0.8326394671106717,14.26507568359375,1.150404691696167
RNN,2,21,0.9498171846435101,0.8863636363636364,0.3107569721115538,0.46017699115044247,0.5078085415253327,0.440171671515481,0.31075697211153314,0.9970550701874891,0.002944929812506121,0.6892430278884004,14.26507568359375,1.150404691696167
RNN,2,22,0.9939670932358318,0.5697674418604651,0.3402777777777778,0.4260869565217391,0.4375311018486214,0.4232483537128927,0.3402777777775415,0.9982977548766977,0.0017022451232977472,0.6597222222217641,14.26507568359375,1.150404691696167
RNN,2,23,0.9829981718464351,0.5633802816901409,1.0,0.7207207207207207,0.7440342345712541,0.7126565333062207,0.9999999999997917,0.982616822429902,0.01738317757009338,0.0,14.26507568359375,1.150404691696167
RNN,2,24,0.9826325411334552,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999997369,14.26507568359375,1.150404691696167
RNN,2,25,0.9998171846435101,0.9927007299270073,0.9975550122249389,0.9951219512195122,0.9950318723103357,0.9950287985471732,0.997555012224695,0.999860276652224,0.00013972334777141197,0.002444987775060527,14.26507568359375,1.150404691696167
RNN,2,26,0.9973034734917733,0.5517241379310345,0.25806451612903225,0.3516483516483517,0.3761777104037634,0.3504752742663588,0.25806451612861603,0.999404161701343,0.0005958382986524861,0.741935483869771,14.26507568359375,1.150404691696167
RNN,2,27,0.9980347349177331,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999976744,14.26507568359375,1.150404691696167
RNN,2,28,1.0,0.0,0.0,0.0,0.0,,0.0,0.9999999999999956,0.0,0.0,14.26507568359375,1.150404691696167
RNN,2,29,0.9982632541133455,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999973683,14.26507568359375,1.150404691696167
RNN,2,30,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,14.26507568359375,1.150404691696167
RNN,2,31,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,14.26507568359375,1.150404691696167
RNN,2,32,0.9991316270566728,0.38095238095238093,0.5714285714285714,0.45714285714285713,0.4661586648997246,0.4567257178402848,0.5714285714244898,0.9994054696789492,0.0005945303210463707,0.42857142856836733,14.26507568359375,1.150404691696167
RNN,2,33,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,14.26507568359375,1.150404691696167
