Classifier,Class,Fold,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RotationForest,10,1.5,0.9999434974226132,1.0,0.9980795016103151,0.9990383849172545,0.9990100034540645,0.9990092785790772,0.9980795016102857,0.9999999999999991,0.0,0.0019204983896848422,21.284602165222168,0.7933777570724487
RotationForest,11,1.5,0.9999956536478933,0.9998531139835487,1.0,0.9999265462024387,0.9999243125000806,0.9999243067714831,0.9999999999999705,0.9999955211580485,4.478841950625243e-06,0.0,21.284602165222168,0.7933777570724487
RotationForest,12,1.5,0.99998696094368,0.9998516760605162,0.9997034400948992,0.9997775470858667,0.9997708365509518,0.9997708307182307,0.9997034400948697,0.9999955224014248,4.47759857433261e-06,0.00029655990510082155,21.284602165222168,0.7933777570724487
RotationForest,13,1.5,0.9999000339015465,0.9992587019325838,0.9973399148779749,0.9982983818348191,0.9982473779018151,0.99824688613971,0.9973399148779454,0.9999776106027445,2.2389397254680945e-05,0.0026600851220249877,21.284602165222168,0.7933777570724487
RotationForest,14,1.5,0.9999348047183998,0.9992612570920676,0.998523646464823,0.9988923104116658,0.998858799402514,0.9988587243665514,0.9985236464647934,0.9999776090390291,2.2390960969963598e-05,0.0014763535351770209,21.284602165222168,0.7933777570724487
RotationForest,15,1.5,0.9999695755352532,0.9989662826929389,1.0,0.9994828684268497,0.9994673399935183,0.9994671951420301,0.9999999999999705,0.9999686539224948,3.1346077504247995e-05,0.0,21.284602165222168,0.7933777570724487
RotationForest,16,1.5,0.9999956536478933,0.9998535871156662,1.0,0.9999267828378973,0.999924548879129,0.9999245431862573,0.9999999999999705,0.9999955207166844,4.479283314669649e-06,0.0,21.284602165222168,0.7933777570724487
RotationForest,17,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,18,1.5,0.9999695755352533,0.9989711740436678,1.0,0.9994851881982045,0.9994697245257382,0.9994695127734505,0.9999999999999705,0.999968649871106,3.13501288930858e-05,0.0,21.284602165222168,0.7933777570724487
RotationForest,19,1.5,0.9998913411973331,0.9991130206378132,0.997212441314554,0.9981602626714559,0.998105590613438,0.9981042802835847,0.9972124413145245,0.9999731296750318,2.6870324967243285e-05,0.0027875586854459278,21.284602165222168,0.7933777570724487
RotationForest,20,1.5,0.9999043802536531,0.9982475407920093,0.998508112936126,0.99837726945278,0.998328303395992,0.9983280074111611,0.9985081129360964,0.9999462448491385,5.3755150860606616e-05,0.0014918870638739238,21.284602165222168,0.7933777570724487
RotationForest,21,1.5,0.9999174193099731,0.9989692855673032,0.9982395747373078,0.9986041633281026,0.998561755954295,0.998561614254838,0.9982395747372783,0.9999686490663096,3.135093368953734e-05,0.0017604252626921594,21.284602165222168,0.7933777570724487
RotationForest,22,1.5,0.9999478437747199,0.9982348435391913,1.0,0.9991162974988459,0.9990900233124178,0.9990894264630314,0.9999999999999705,0.9999462599136614,5.374008633772897e-05,0.0,21.284602165222168,0.7933777570724487
RotationForest,23,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,24,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,25,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,26,1.5,0.9999956536478933,0.9998519834221433,1.0,0.9999259807549963,0.9999237476599048,0.9999237418454854,0.9999999999999705,0.9999955222009269,4.477799072200028e-06,0.0,21.284602165222168,0.7933777570724487
RotationForest,27,1.5,0.9992046175644781,0.99922934648582,0.9737033461049486,0.9863008534392812,0.9859790764518226,0.9858913392162774,0.9737033461049198,0.9999776214261409,2.237857385824514e-05,0.02629665389505062,21.284602165222168,0.7933777570724487
RotationForest,28,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,29,1.5,0.9992263493250115,0.9743772273873628,1.0,0.9870222911774629,0.9867119596800993,0.9866236481876933,0.9999999999999705,0.9992028935439082,0.0007971064560908631,0.0,21.284602165222168,0.7933777570724487
RotationForest,30,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,31,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
RotationForest,32,1.5,0.9999956536478933,0.9998499849984999,1.0,0.9999249812453113,0.9999227492054124,0.9999227432377271,0.9999999999999705,0.9999955240047615,4.475995237541063e-06,0.0,21.284602165222168,0.7933777570724487
RotationForest,33,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.284602165222168,0.7933777570724487
