Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RotationForest,1,12,0.9999739218873599,0.9997033521210323,0.9994068801897983,0.9995550941717336,0.9995416731019036,0.9995416614364614,0.9994068801897686,0.9999910448028504,8.95519714866522e-06,0.0005931198102016431,21.335750102996826,0.766932487487793
RotationForest,1,13,0.9999043802536531,0.9994115916446014,0.9973576042278333,0.998383541513593,0.9983348353987175,0.9983342745265152,0.997357604227804,0.9999820841507431,1.7915849256044344e-05,0.002642395772166687,21.335750102996826,0.766932487487793
RotationForest,1,14,0.9999478437747199,0.999405646359584,0.9988119988119988,0.9991087344028521,0.999081917045532,0.999081870257291,0.9988119988119691,0.9999820904076214,1.7909592377677466e-05,0.0011880011880011528,21.335750102996826,0.766932487487793
RotationForest,1,15,0.9999739218873599,0.9991163475699558,1.0,0.9995579784882864,0.9995446467817295,0.9995445431084635,0.9999999999999705,0.9999731295959577,2.6870404041308744e-05,0.0,21.335750102996826,0.766932487487793
RotationForest,1,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999701,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,17,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999704,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,18,0.9999913072957867,0.9997029114676174,1.0,0.9998514336651315,0.9998469680366701,0.9998469563272794,0.9999999999999702,0.9999910453641842,8.954635814961398e-06,0.0,21.335750102996826,0.766932487487793
RotationForest,1,19,0.9999826145915733,0.9994049390062482,1.0,0.999702380952381,0.9996934736974774,0.9996934267182925,0.9999999999999702,0.9999820916905435,1.7908309455587378e-05,0.0,21.335750102996826,0.766932487487793
RotationForest,1,20,0.9999130729578665,0.9990917347865577,0.9978832778953735,0.9984871406959153,0.9984425853657033,0.9984423915764454,0.9978832778953433,0.999973150037589,2.6849962410052602e-05,0.0021167221046264856,21.335750102996826,0.766932487487793
RotationForest,1,21,0.9999652291831466,0.9994022713687986,0.9994022713687986,0.9994022713687986,0.9993843651436994,0.9993843651436994,0.9994022713687687,0.9999820937748999,1.7906225099155706e-05,0.0005977286312014167,21.335750102996826,0.766932487487793
RotationForest,1,22,0.9999826145915733,0.9994074074074074,1.0,0.9997036158861885,0.999694707131322,0.9996946605294563,0.9999999999999704,0.9999820894453092,1.791055468987873e-05,0.0,21.335750102996826,0.766932487487793
RotationForest,1,23,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999708,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,24,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999702,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,25,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999708,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,26,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,27,0.9992002712123714,1.0,0.9732713538640325,0.9864546525323911,0.986138760428654,0.9860427028051019,0.9732713538640042,0.9999999999999991,0.0,0.026728646135966684,21.335750102996826,0.766932487487793
RotationForest,1,28,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999707,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,29,0.9992002712123714,0.9738933030646992,1.0,0.9867740080506038,0.9864534972868877,0.9863617519525992,0.9999999999999708,0.9991756789448681,0.0008243210551309499,0.0,21.335750102996826,0.766932487487793
RotationForest,1,30,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999709,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,31,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999707,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,32,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999709,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,1,33,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999704,0.9999999999999991,0.0,0.0,21.335750102996826,0.766932487487793
RotationForest,2,0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999706,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,1,0.999852224028373,0.995640802092415,0.9994165694282381,0.9975251128257389,0.9974508492687765,0.9974489513034176,0.9994165694282089,0.9998656046447025,0.00013439535529652082,0.0005834305717619433,21.23345422744751,0.8198230266571045
RotationForest,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999708,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,3,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999706,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,4,0.9999826145915733,0.9994033412887828,1.0,0.9997015816174276,0.9996926753291147,0.9996926281048902,0.9999999999999701,0.9999820931336112,1.790686638791643e-05,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,5,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999701,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,6,0.9999478437747199,1.0,0.9982190560997328,0.9991087344028521,0.9990822913712176,0.9990818702768314,0.9982190560997032,0.9999999999999991,0.0,0.0017809439002670886,21.23345422744751,0.8198230266571045
RotationForest,2,7,0.9999826145915733,0.9994206257242179,1.0,0.9997102289191538,0.9997013119901084,0.9997012673828468,0.999999999999971,0.9999820770864503,1.792291354882648e-05,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,8,0.9999739218873599,0.9997029997029997,0.9994061757719715,0.999554565701559,0.999541145139767,0.9995411334474392,0.9994061757719418,0.9999910451236211,8.954876377931594e-06,0.0005938242280284859,21.23345422744751,0.8198230266571045
RotationForest,2,9,0.9999565364789332,1.0,0.9985259433962265,0.9992624280867385,0.9992403251501677,0.9992400365973123,0.9985259433961969,0.9999999999999991,0.0,0.0014740566037735414,21.23345422744751,0.8198230266571045
RotationForest,2,10,0.9999043802536531,1.0,0.9967503692762186,0.9983725403166149,0.9983246868934499,0.9983232835584199,0.9967503692761892,0.9999999999999991,0.0,0.0032496307237812926,21.23345422744751,0.8198230266571045
RotationForest,2,11,0.9999913072957867,0.9997062279670975,1.0,0.9998530924048773,0.9998486250001613,0.9998486135429662,0.9999999999999706,0.9999910423160978,8.957683901250485e-06,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,12,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999706,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,13,0.9998956875494398,0.9991058122205663,0.9973222255281167,0.9982132221560452,0.9981599204049125,0.9981594977529047,0.9973222255280869,0.9999731370547458,2.686294525331755e-05,0.0026777744718832885,21.23345422744751,0.8198230266571045
RotationForest,2,14,0.9999217656620798,0.9991168678245511,0.9982352941176471,0.9986758864204797,0.9986356817594961,0.9986355784758119,0.9982352941176177,0.9999731276704369,2.6872329562249726e-05,0.0017647058823528892,21.23345422744751,0.8198230266571045
RotationForest,2,15,0.9999652291831466,0.9988162178159219,1.0,0.9994077583654131,0.9993900332053073,0.9993898471755966,0.9999999999999704,0.9999641782490319,3.582175096718724e-05,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,16,0.9999913072957867,0.9997071742313324,1.0,0.9998535656757944,0.9998490977582579,0.9998490863725147,0.9999999999999707,0.9999910414333697,8.958566629339298e-06,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,17,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,18,0.9999478437747199,0.9982394366197183,1.0,0.9991189427312775,0.9990924810148063,0.9990920692196218,0.9999999999999706,0.9999462543780279,5.3745621971210213e-05,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,19,0.9998000678030928,0.9988211022693781,0.994424882629108,0.9966181443905308,0.9965177075293985,0.9965151338488768,0.9944248826290788,0.9999641676595202,3.5832340478899196e-05,0.0055751173708918555,21.23345422744751,0.8198230266571045
RotationForest,2,20,0.9998956875494398,0.997403346797461,0.9991329479768786,0.9982673982096448,0.9982140214262808,0.9982136232458768,0.9991329479768497,0.9999193396606879,8.066033931116063e-05,0.0008670520231213622,21.23345422744751,0.8198230266571045
RotationForest,2,21,0.9998696094367997,0.9985362997658079,0.997076878105817,0.9978060552874067,0.9977391467648906,0.9977388633659766,0.9970768781057878,0.9999552043577191,4.479564227991897e-05,0.002923121894182902,21.23345422744751,0.8198230266571045
RotationForest,2,22,0.9999130729578665,0.9970622796709753,1.0,0.9985289791115034,0.9984853394935137,0.9984841923966066,0.9999999999999705,0.9999104303820135,8.956961798557921e-05,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,23,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,24,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999707,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,25,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,26,0.9999913072957867,0.9997039668442865,1.0,0.9998519615099926,0.9998474953198094,0.9998474836909708,0.9999999999999704,0.9999910444018547,8.955598144400057e-06,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,27,0.9992089639165848,0.9984586929716399,0.9741353383458646,0.9861470543461714,0.9858193924749912,0.9857399756274529,0.9741353383458353,0.9999552428522825,4.475714771649028e-05,0.02586466165413456,21.23345422744751,0.8198230266571045
RotationForest,2,28,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999702,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,29,0.9992524274376515,0.9748611517100263,1.0,0.9872705743043221,0.986970422073311,0.9868855444227875,0.99999999999997,0.9992301081429483,0.0007698918570507764,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,30,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999699,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,31,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999702,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,32,0.9999913072957867,0.9996999699969997,1.0,0.9998499624906226,0.9998454984108246,0.9998454864754542,0.99999999999997,0.999991048009524,8.951990475082126e-06,0.0,21.23345422744751,0.8198230266571045
RotationForest,2,33,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999705,0.9999999999999991,0.0,0.0,21.23345422744751,0.8198230266571045
